,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,cluster,zip
70,-3.1570682359411224,0.2720137936179862,0.2785811148267774,-0.09017831234875645,-0.4305817194845134,-0.01855074589193796,-0.005627065722614606,0.0641616889403456,0.0150549658436289,0.01670968211910895,-0.11321968733444526,0.10380252329732281,-0.02273486482315162,0.04647301671165055,-0.029929734728195767,0,10159
71,-3.131094490051963,0.32464018026405667,0.25766672830598425,-0.10469490693318975,-0.43565279582505967,-0.0936956126160626,-0.043417573971293914,0.146403559016509,0.010795056828745993,-0.06868277702508409,-0.06199032615868295,0.03266645058974873,-0.06278052577955551,0.048737836092822805,0.03464242182407675,0,10162
72,-3.0274667556965644,0.49515271505681013,0.1087707236316079,0.08704383308931894,-0.48129065175749053,0.025192786344802792,-0.020287429559745593,0.15963802605913677,0.19976116181798254,0.04873147100584785,-0.207613967166434,0.16889362252153575,-0.08603145527686006,-0.1271773785779709,-0.17876592257682067,0,10163
73,-3.1201780233819543,0.3146375724077608,0.26015636093076067,-0.11310976018967778,-0.43436780949987686,-0.08339797949144998,-0.04178792211231477,0.14639205855704987,-0.0038313685619708183,-0.06104030738487892,-0.08001443427877039,0.02400606912468329,-0.050838060297338214,0.03281194418508119,0.017739058293378213,0,10167
74,-3.1570682359411224,0.2720137936179862,0.2785811148267774,-0.09017831234875645,-0.4305817194845134,-0.01855074589193796,-0.005627065722614606,0.0641616889403456,0.0150549658436289,0.01670968211910895,-0.11321968733444526,0.10380252329732281,-0.02273486482315162,0.04647301671165055,-0.029929734728195767,0,10168
75,-3.1426110024369223,0.31380179427667965,0.2651006589912388,-0.11042772199364284,-0.4356865553128553,-0.10041282548494776,-0.03738139117873298,0.15029418544324033,0.022408171210560858,-0.0537457172005566,-0.06456733999398331,0.03271712155209861,-0.08078153514128218,0.051570003755676226,0.010194835788673445,0,10169
76,-3.1341662602072526,0.2562039330842172,0.28207962059649744,-0.09508749324188828,-0.4436294904570799,-0.026075177426298356,-0.0012087664294244598,0.06982351019521199,0.02041212762788173,0.022884507589971716,-0.12800618169491865,0.10460519321553163,-0.019941859765754227,0.04503210931730711,-0.03550077507146425,0,10170
77,-3.1454353802398676,0.25425466162916543,0.28778768269923005,-0.10762886266463095,-0.4250372293154536,-0.005181194251501888,-0.008811899669768737,0.05230320062758923,-0.026576756926765602,0.006746609527558414,-0.12080059163323326,0.08966721260122307,0.012483325891934727,0.04218582341519064,-0.009982496569438892,0,10171
78,-3.1448353345249167,0.2750956554728383,0.2778641193891991,-0.09348119434768984,-0.42628845615284094,-0.008761614507229355,-0.016477734321308807,0.04842407466031704,-0.02356344591786362,-0.015832919937174256,-0.10019946967784538,0.09827692310393862,0.018541869771444067,0.055279547660078844,0.03136845299666289,0,10172
79,-3.1426110024369223,0.31380179427667965,0.2651006589912388,-0.11042772199364284,-0.4356865553128553,-0.10041282548494776,-0.03738139117873298,0.15029418544324033,0.022408171210560858,-0.0537457172005566,-0.06456733999398331,0.03271712155209861,-0.08078153514128218,0.051570003755676226,0.010194835788673445,0,10173
